country,year,age,gender,inmigrant_count,outmigrant_count
Scotland,2003,16,all,327,340
Scotland,2003,17,all,465,483
Scotland,2003,18,all,870,971
Scotland,2003,19,all,2679,1283
Scotland,2003,20,all,1926,1162
Scotland,2003,21,all,1244,1121
Scotland,2003,22,all,1479,1683
Scotland,2003,23,all,1586,2566
Scotland,2003,24,all,1533,2408
Scotland,2003,25,all,1351,1910
Scotland,2003,26,all,1301,1603
Scotland,2003,27,all,1344,1531
Scotland,2003,28,all,1378,1463
Scotland,2003,29,all,1352,1341
Scotland,2003,30,all,1364,1303
Scotland,2003,31,all,1344,1316
Scotland,2003,32,all,1269,1209
Scotland,2003,33,all,1215,1023
Scotland,2003,34,all,1157,1021
Scotland,2003,35,all,1103,947
Scotland,2003,36,all,1094,886
Scotland,2003,37,all,1005,765
Scotland,2003,38,all,984,788
Scotland,2003,39,all,868,678
Scotland,2003,40,all,807,644
Scotland,2003,41,all,761,587
Scotland,2003,42,all,695,581
Scotland,2003,43,all,666,499
Scotland,2003,44,all,618,467
Scotland,2003,45,all,583,455
Scotland,2003,46,all,517,402
Scotland,2003,47,all,515,386
Scotland,2003,48,all,448,359
Scotland,2003,49,all,441,353
Scotland,2003,50,all,476,320
Scotland,2003,51,all,450,294
Scotland,2003,52,all,429,310
Scotland,2003,53,all,456,280
Scotland,2003,54,all,463,262
Scotland,2003,55,all,497,287
Scotland,2003,56,all,506,300
Scotland,2003,57,all,390,217
Scotland,2003,58,all,357,198
Scotland,2003,59,all,378,184
Scotland,2003,60,all,372,181
Scotland,2003,61,all,340,162
Scotland,2003,62,all,259,130
Scotland,2003,63,all,253,132
Scotland,2003,64,all,262,119
Scotland,2003,65,all,276,152
Scotland,2003,66,all,244,102
Scotland,2003,67,all,218,94
Scotland,2003,68,all,193,100
Scotland,2003,69,all,143,85
Scotland,2003,70,all,163,74
Scotland,2003,71,all,129,72
Scotland,2003,72,all,131,82
Scotland,2003,73,all,123,58
Scotland,2003,74,all,94,75
Scotland,2003,75,all,103,77
Scotland,2003,76,all,87,58
Scotland,2003,77,all,79,45
Scotland,2003,78,all,72,46
Scotland,2003,79,all,94,64
Scotland,2003,80,all,85,67
Scotland,2003,81,all,79,56
Scotland,2003,82,all,84,53
Scotland,2003,83,all,86,57
Scotland,2003,84,all,40,31
Scotland,2003,85,all,52,36
Scotland,2003,86,all,49,40
Scotland,2003,87,all,44,36
Scotland,2003,88,all,46,24
Scotland,2003,89,all,39,25
Scotland,2003,90,all,140,95
Scotland,2004,0,all,483,260
Scotland,2004,1,all,989,672
Scotland,2004,2,all,857,621
Scotland,2004,3,all,820,541
Scotland,2004,4,all,790,590
Scotland,2004,5,all,719,540
Scotland,2004,6,all,708,428
Scotland,2004,7,all,691,496
Scotland,2004,8,all,652,442
Scotland,2004,9,all,620,467
Scotland,2004,10,all,647,487
Scotland,2004,11,all,626,433
Scotland,2004,12,all,564,437
Scotland,2004,13,all,518,369
Scotland,2004,14,all,502,382
Scotland,2004,15,all,435,308
Scotland,2004,16,all,355,316
Scotland,2004,17,all,508,476
Scotland,2004,18,all,924,887
Scotland,2004,19,all,3048,1283
Scotland,2004,20,all,2023,1063
Scotland,2004,21,all,1370,1075
Scotland,2004,22,all,1497,1544
Scotland,2004,23,all,1641,2379
Scotland,2004,24,all,1668,2377
Scotland,2004,25,all,1602,2044
Scotland,2004,26,all,1478,1631
Scotland,2004,27,all,1503,1523
Scotland,2004,28,all,1465,1446
Scotland,2004,29,all,1492,1254
Scotland,2004,30,all,1487,1274
Scotland,2004,31,all,1377,1284
Scotland,2004,32,all,1440,1141
Scotland,2004,33,all,1467,1046
Scotland,2004,34,all,1286,1003
Scotland,2004,35,all,1294,977
Scotland,2004,36,all,1180,838
Scotland,2004,37,all,1179,820
Scotland,2004,38,all,1063,730
Scotland,2004,39,all,1000,729
Scotland,2004,40,all,993,690
Scotland,2004,41,all,904,587
Scotland,2004,42,all,826,571
Scotland,2004,43,all,783,505
Scotland,2004,44,all,721,473
Scotland,2004,45,all,667,425
Scotland,2004,46,all,609,405
Scotland,2004,47,all,595,340
Scotland,2004,48,all,535,321
Scotland,2004,49,all,598,320
Scotland,2004,50,all,563,300
Scotland,2004,51,all,565,289
Scotland,2004,52,all,513,290
Scotland,2004,53,all,524,272
Scotland,2004,54,all,522,244
Scotland,2004,55,all,544,265
Scotland,2004,56,all,569,246
Scotland,2004,57,all,616,284
Scotland,2004,58,all,377,219
Scotland,2004,59,all,460,183
Scotland,2004,60,all,470,213
Scotland,2004,61,all,432,156
Scotland,2004,62,all,364,128
Scotland,2004,63,all,315,143
Scotland,2004,64,all,340,120
Scotland,2004,65,all,340,134
Scotland,2004,66,all,293,131
Scotland,2004,67,all,243,107
Scotland,2004,68,all,220,109
Scotland,2004,69,all,202,90
Scotland,2004,70,all,150,79
Scotland,2004,71,all,160,107
Scotland,2004,72,all,160,65
Scotland,2004,73,all,144,58
Scotland,2004,74,all,132,75
Scotland,2004,75,all,118,58
Scotland,2004,76,all,122,66
Scotland,2004,77,all,122,61
Scotland,2004,78,all,112,54
Scotland,2004,79,all,100,56
Scotland,2004,80,all,104,48
Scotland,2004,81,all,114,60
Scotland,2004,82,all,87,46
Scotland,2004,83,all,78,63
Scotland,2004,84,all,89,47
Scotland,2004,85,all,66,40
Scotland,2004,86,all,51,28
Scotland,2004,87,all,46,31
Scotland,2004,88,all,53,29
Scotland,2004,89,all,44,20
Scotland,2004,90,all,156,93
Scotland,2005,0,all,481,244
Scotland,2005,1,all,972,641
Scotland,2005,2,all,802,600
Scotland,2005,3,all,700,563
Scotland,2005,4,all,713,510
Scotland,2005,5,all,595,478
Scotland,2005,6,all,608,446
Scotland,2005,7,all,639,420
Scotland,2005,8,all,594,454
Scotland,2005,9,all,569,400
Scotland,2005,10,all,547,383
Scotland,2005,11,all,576,370
Scotland,2005,12,all,484,363
Scotland,2005,13,all,484,355
Scotland,2005,14,all,494,369
Scotland,2005,15,all,398,313
Scotland,2005,16,all,387,284
Scotland,2005,17,all,554,434
Scotland,2005,18,all,1047,825
Scotland,2005,19,all,3094,1235
Scotland,2005,20,all,1943,1014
Scotland,2005,21,all,1285,1059
Scotland,2005,22,all,1428,1463
Scotland,2005,23,all,1552,2298
Scotland,2005,24,all,1506,2282
Scotland,2005,25,all,1651,1997
Scotland,2005,26,all,1482,1811
Scotland,2005,27,all,1417,1457
Scotland,2005,28,all,1376,1398
Scotland,2005,29,all,1383,1337
Scotland,2005,30,all,1305,1194
Scotland,2005,31,all,1270,1171
Scotland,2005,32,all,1257,1105
Scotland,2005,33,all,1308,1050
Scotland,2005,34,all,1255,984
Scotland,2005,35,all,1021,899
Scotland,2005,36,all,1106,883
Scotland,2005,37,all,1016,757
Scotland,2005,38,all,946,751
Scotland,2005,39,all,953,642
Scotland,2005,40,all,893,631
Scotland,2005,41,all,879,542
Scotland,2005,42,all,830,539
Scotland,2005,43,all,700,496
Scotland,2005,44,all,739,435
Scotland,2005,45,all,634,425
Scotland,2005,46,all,642,397
Scotland,2005,47,all,589,365
Scotland,2005,48,all,518,347
Scotland,2005,49,all,559,296
Scotland,2005,50,all,504,284
Scotland,2005,51,all,487,283
Scotland,2005,52,all,489,268
Scotland,2005,53,all,490,264
Scotland,2005,54,all,464,257
Scotland,2005,55,all,466,246
Scotland,2005,56,all,532,240
Scotland,2005,57,all,519,230
Scotland,2005,58,all,515,292
Scotland,2005,59,all,373,201
Scotland,2005,60,all,371,198
Scotland,2005,61,all,366,203
Scotland,2005,62,all,310,172
Scotland,2005,63,all,252,138
Scotland,2005,64,all,229,124
Scotland,2005,65,all,276,141
Scotland,2005,66,all,207,124
Scotland,2005,67,all,194,123
Scotland,2005,68,all,177,101
Scotland,2005,69,all,160,96
Scotland,2005,70,all,157,70
Scotland,2005,71,all,121,83
Scotland,2005,72,all,126,83
Scotland,2005,73,all,103,60
Scotland,2005,74,all,101,73
Scotland,2005,75,all,89,78
Scotland,2005,76,all,103,55
Scotland,2005,77,all,103,59
Scotland,2005,78,all,71,41
Scotland,2005,79,all,97,56
Scotland,2005,80,all,60,41
Scotland,2005,81,all,74,49
Scotland,2005,82,all,69,53
Scotland,2005,83,all,54,43
Scotland,2005,84,all,60,33
Scotland,2005,85,all,81,47
Scotland,2005,86,all,42,31
Scotland,2005,87,all,38,35
Scotland,2005,88,all,41,23
Scotland,2005,89,all,30,28
Scotland,2005,90,all,160,97
Scotland,2006,0,all,452,284
Scotland,2006,1,all,814,686
Scotland,2006,2,all,779,718
Scotland,2006,3,all,702,542
Scotland,2006,4,all,652,519
Scotland,2006,5,all,540,492
Scotland,2006,6,all,577,453
Scotland,2006,7,all,511,396
Scotland,2006,8,all,530,473
Scotland,2006,9,all,533,440
Scotland,2006,10,all,492,390
Scotland,2006,11,all,445,426
Scotland,2006,12,all,390,382
Scotland,2006,13,all,411,354
Scotland,2006,14,all,422,381
Scotland,2006,15,all,382,325
Scotland,2006,16,all,381,364
Scotland,2006,17,all,451,459
Scotland,2006,18,all,998,870
Scotland,2006,19,all,3369,1283
Scotland,2006,20,all,1948,1047
Scotland,2006,21,all,1253,1070
Scotland,2006,22,all,1439,1415
Scotland,2006,23,all,1565,2138
Scotland,2006,24,all,1634,2200
Scotland,2006,25,all,1619,2012
Scotland,2006,26,all,1518,1824
Scotland,2006,27,all,1507,1565
Scotland,2006,28,all,1437,1413
Scotland,2006,29,all,1334,1231
Scotland,2006,30,all,1271,1223
Scotland,2006,31,all,1329,1159
Scotland,2006,32,all,1226,1053
Scotland,2006,33,all,1242,1046
Scotland,2006,34,all,1190,993
Scotland,2006,35,all,1147,885
Scotland,2006,36,all,1072,777
Scotland,2006,37,all,1031,751
Scotland,2006,38,all,956,705
Scotland,2006,39,all,947,694
Scotland,2006,40,all,890,600
Scotland,2006,41,all,923,622
Scotland,2006,42,all,751,567
Scotland,2006,43,all,750,524
Scotland,2006,44,all,654,481
Scotland,2006,45,all,565,466
Scotland,2006,46,all,569,395
Scotland,2006,47,all,558,387
Scotland,2006,48,all,520,385
Scotland,2006,49,all,519,355
Scotland,2006,50,all,480,350
Scotland,2006,51,all,479,294
Scotland,2006,52,all,436,307
Scotland,2006,53,all,451,273
Scotland,2006,54,all,435,267
Scotland,2006,55,all,460,255
Scotland,2006,56,all,418,262
Scotland,2006,57,all,435,251
Scotland,2006,58,all,429,279
Scotland,2006,59,all,508,267
Scotland,2006,60,all,362,204
Scotland,2006,61,all,348,206
Scotland,2006,62,all,333,200
Scotland,2006,63,all,321,189
Scotland,2006,64,all,248,154
Scotland,2006,65,all,244,168
Scotland,2006,66,all,208,155
Scotland,2006,67,all,198,114
Scotland,2006,68,all,155,120
Scotland,2006,69,all,148,104
Scotland,2006,70,all,137,101
Scotland,2006,71,all,112,101
Scotland,2006,72,all,93,77
Scotland,2006,73,all,101,75
Scotland,2006,74,all,95,73
Scotland,2006,75,all,113,53
Scotland,2006,76,all,85,75
Scotland,2006,77,all,93,80
Scotland,2006,78,all,78,66
Scotland,2006,79,all,69,68
Scotland,2006,80,all,60,50
Scotland,2006,81,all,64,40
Scotland,2006,82,all,66,44
Scotland,2006,83,all,47,45
Scotland,2006,84,all,72,45
Scotland,2006,85,all,68,45
Scotland,2006,86,all,61,42
Scotland,2006,87,all,27,32
Scotland,2006,88,all,34,31
Scotland,2006,89,all,30,21
Scotland,2006,90,all,115,92
Scotland,2007,0,all,471,248
Scotland,2007,1,all,900,705
Scotland,2007,2,all,804,586
Scotland,2007,3,all,709,573
Scotland,2007,4,all,598,504
Scotland,2007,5,all,519,442
Scotland,2007,6,all,493,383
Scotland,2007,7,all,497,399
Scotland,2007,8,all,503,367
Scotland,2007,9,all,498,371
Scotland,2007,10,all,454,368
Scotland,2007,11,all,486,348
Scotland,2007,12,all,432,353
Scotland,2007,13,all,360,345
Scotland,2007,14,all,437,343
Scotland,2007,15,all,338,270
Scotland,2007,16,all,338,355
Scotland,2007,17,all,466,502
Scotland,2007,18,all,1005,827
Scotland,2007,19,all,2795,1196
Scotland,2007,20,all,1705,1126
Scotland,2007,21,all,1132,1028
Scotland,2007,22,all,1362,1436
Scotland,2007,23,all,1466,2140
Scotland,2007,24,all,1406,2117
Scotland,2007,25,all,1533,1792
Scotland,2007,26,all,1457,1686
Scotland,2007,27,all,1513,1564
Scotland,2007,28,all,1446,1434
Scotland,2007,29,all,1342,1235
Scotland,2007,30,all,1202,1124
Scotland,2007,31,all,1238,1078
Scotland,2007,32,all,1162,995
Scotland,2007,33,all,1142,915
Scotland,2007,34,all,1159,867
Scotland,2007,35,all,1098,877
Scotland,2007,36,all,1041,783
Scotland,2007,37,all,919,720
Scotland,2007,38,all,959,708
Scotland,2007,39,all,835,620
Scotland,2007,40,all,907,583
Scotland,2007,41,all,796,572
Scotland,2007,42,all,761,586
Scotland,2007,43,all,719,477
Scotland,2007,44,all,614,503
Scotland,2007,45,all,651,435
Scotland,2007,46,all,596,412
Scotland,2007,47,all,570,375
Scotland,2007,48,all,539,341
Scotland,2007,49,all,531,343
Scotland,2007,50,all,536,308
Scotland,2007,51,all,501,296
Scotland,2007,52,all,485,263
Scotland,2007,53,all,460,277
Scotland,2007,54,all,422,282
Scotland,2007,55,all,469,246
Scotland,2007,56,all,427,247
Scotland,2007,57,all,412,256
Scotland,2007,58,all,407,230
Scotland,2007,59,all,423,258
Scotland,2007,60,all,516,258
Scotland,2007,61,all,372,197
Scotland,2007,62,all,326,183
Scotland,2007,63,all,299,217
Scotland,2007,64,all,286,145
Scotland,2007,65,all,283,135
Scotland,2007,66,all,186,148
Scotland,2007,67,all,210,123
Scotland,2007,68,all,172,118
Scotland,2007,69,all,152,114
Scotland,2007,70,all,123,90
Scotland,2007,71,all,126,77
Scotland,2007,72,all,104,87
Scotland,2007,73,all,105,80
Scotland,2007,74,all,101,71
Scotland,2007,75,all,97,82
Scotland,2007,76,all,88,72
Scotland,2007,77,all,82,72
Scotland,2007,78,all,92,58
Scotland,2007,79,all,91,63
Scotland,2007,80,all,71,60
Scotland,2007,81,all,68,56
Scotland,2007,82,all,83,52
Scotland,2007,83,all,67,57
Scotland,2007,84,all,59,34
Scotland,2007,85,all,44,54
Scotland,2007,86,all,69,57
Scotland,2007,87,all,57,35
Scotland,2007,88,all,24,30
Scotland,2007,89,all,34,22
Scotland,2007,90,all,135,90
Scotland,2008,0,all,491,269
Scotland,2008,1,all,991,634
Scotland,2008,2,all,827,623
Scotland,2008,3,all,727,592
Scotland,2008,4,all,660,505
Scotland,2008,5,all,539,431
Scotland,2008,6,all,519,392
Scotland,2008,7,all,529,366
Scotland,2008,8,all,441,385
Scotland,2008,9,all,474,347
Scotland,2008,10,all,428,360
Scotland,2008,11,all,436,321
Scotland,2008,12,all,393,323
Scotland,2008,13,all,434,282
Scotland,2008,14,all,396,333
Scotland,2008,15,all,317,245
Scotland,2008,16,all,421,384
Scotland,2008,17,all,557,478
Scotland,2008,18,all,1100,798
Scotland,2008,19,all,2903,1138
Scotland,2008,20,all,1904,1040
Scotland,2008,21,all,1319,1042
Scotland,2008,22,all,1389,1418
Scotland,2008,23,all,1552,2071
Scotland,2008,24,all,1467,2070
Scotland,2008,25,all,1569,1702
Scotland,2008,26,all,1510,1569
Scotland,2008,27,all,1559,1619
Scotland,2008,28,all,1544,1507
Scotland,2008,29,all,1509,1293
Scotland,2008,30,all,1348,1107
Scotland,2008,31,all,1256,1040
Scotland,2008,32,all,1229,973
Scotland,2008,33,all,1087,943
Scotland,2008,34,all,1113,834
Scotland,2008,35,all,1137,838
Scotland,2008,36,all,1047,782
Scotland,2008,37,all,979,775
Scotland,2008,38,all,917,606
Scotland,2008,39,all,886,674
Scotland,2008,40,all,926,598
Scotland,2008,41,all,823,613
Scotland,2008,42,all,835,507
Scotland,2008,43,all,714,478
Scotland,2008,44,all,727,490
Scotland,2008,45,all,666,447
Scotland,2008,46,all,596,425
Scotland,2008,47,all,581,412
Scotland,2008,48,all,522,310
Scotland,2008,49,all,542,349
Scotland,2008,50,all,524,296
Scotland,2008,51,all,466,312
Scotland,2008,52,all,459,324
Scotland,2008,53,all,422,263
Scotland,2008,54,all,444,264
Scotland,2008,55,all,434,266
Scotland,2008,56,all,419,268
Scotland,2008,57,all,385,249
Scotland,2008,58,all,348,227
Scotland,2008,59,all,410,228
Scotland,2008,60,all,401,238
Scotland,2008,61,all,446,255
Scotland,2008,62,all,328,199
Scotland,2008,63,all,269,138
Scotland,2008,64,all,251,165
Scotland,2008,65,all,261,171
Scotland,2008,66,all,198,127
Scotland,2008,67,all,191,117
Scotland,2008,68,all,186,109
Scotland,2008,69,all,154,121
Scotland,2008,70,all,130,95
Scotland,2008,71,all,132,91
Scotland,2008,72,all,93,104
Scotland,2008,73,all,118,81
Scotland,2008,74,all,110,69
Scotland,2008,75,all,103,64
Scotland,2008,76,all,86,56
Scotland,2008,77,all,81,63
Scotland,2008,78,all,95,72
Scotland,2008,79,all,77,63
Scotland,2008,80,all,84,43
Scotland,2008,81,all,65,49
Scotland,2008,82,all,72,46
Scotland,2008,83,all,71,54
Scotland,2008,84,all,67,40
Scotland,2008,85,all,64,49
Scotland,2008,86,all,68,50
Scotland,2008,87,all,72,46
Scotland,2008,88,all,59,40
Scotland,2008,89,all,31,26
Scotland,2008,90,all,155,113
Scotland,2009,0,all,459,288
Scotland,2009,1,all,740,657
Scotland,2009,2,all,712,621
Scotland,2009,3,all,620,570
Scotland,2009,4,all,580,526
Scotland,2009,5,all,504,466
Scotland,2009,6,all,455,409
Scotland,2009,7,all,374,362
Scotland,2009,8,all,399,362
Scotland,2009,9,all,356,315
Scotland,2009,10,all,378,321
Scotland,2009,11,all,380,284
Scotland,2009,12,all,312,298
Scotland,2009,13,all,342,262
Scotland,2009,14,all,329,300
Scotland,2009,15,all,263,240
Scotland,2009,16,all,353,314
Scotland,2009,17,all,533,592
Scotland,2009,18,all,1182,864
Scotland,2009,19,all,2359,1198
Scotland,2009,20,all,1624,1101
Scotland,2009,21,all,1188,1080
Scotland,2009,22,all,1378,1509
Scotland,2009,23,all,1466,2085
Scotland,2009,24,all,1422,2086
Scotland,2009,25,all,1339,1834
Scotland,2009,26,all,1343,1668
Scotland,2009,27,all,1298,1618
Scotland,2009,28,all,1293,1398
Scotland,2009,29,all,1325,1370
Scotland,2009,30,all,1223,1167
Scotland,2009,31,all,1076,1062
Scotland,2009,32,all,926,1007
Scotland,2009,33,all,988,933
Scotland,2009,34,all,978,821
Scotland,2009,35,all,916,817
Scotland,2009,36,all,856,750
Scotland,2009,37,all,860,736
Scotland,2009,38,all,791,670
Scotland,2009,39,all,804,584
Scotland,2009,40,all,716,566
Scotland,2009,41,all,736,549
Scotland,2009,42,all,634,536
Scotland,2009,43,all,594,488
Scotland,2009,44,all,601,460
Scotland,2009,45,all,549,426
Scotland,2009,46,all,541,422
Scotland,2009,47,all,511,381
Scotland,2009,48,all,460,389
Scotland,2009,49,all,447,343
Scotland,2009,50,all,436,329
Scotland,2009,51,all,416,299
Scotland,2009,52,all,413,299
Scotland,2009,53,all,342,279
Scotland,2009,54,all,351,236
Scotland,2009,55,all,325,229
Scotland,2009,56,all,358,229
Scotland,2009,57,all,290,212
Scotland,2009,58,all,294,234
Scotland,2009,59,all,318,213
Scotland,2009,60,all,317,208
Scotland,2009,61,all,262,211
Scotland,2009,62,all,299,221
Scotland,2009,63,all,195,139
Scotland,2009,64,all,197,132
Scotland,2009,65,all,199,138
Scotland,2009,66,all,173,127
Scotland,2009,67,all,140,118
Scotland,2009,68,all,130,90
Scotland,2009,69,all,110,106
Scotland,2009,70,all,112,89
Scotland,2009,71,all,104,76
Scotland,2009,72,all,76,86
Scotland,2009,73,all,76,68
Scotland,2009,74,all,67,61
Scotland,2009,75,all,64,61
Scotland,2009,76,all,59,67
Scotland,2009,77,all,85,73
Scotland,2009,78,all,68,51
Scotland,2009,79,all,65,50
Scotland,2009,80,all,55,41
Scotland,2009,81,all,49,54
Scotland,2009,82,all,60,44
Scotland,2009,83,all,55,52
Scotland,2009,84,all,53,37
Scotland,2009,85,all,51,43
Scotland,2009,86,all,49,37
Scotland,2009,87,all,54,38
Scotland,2009,88,all,61,34
Scotland,2009,89,all,39,27
Scotland,2009,90,all,160,102
Scotland,2010,0,all,427,262
Scotland,2010,1,all,771,749
Scotland,2010,2,all,638,661
Scotland,2010,3,all,610,611
Scotland,2010,4,all,544,545
Scotland,2010,5,all,459,461
Scotland,2010,6,all,415,395
Scotland,2010,7,all,364,348
Scotland,2010,8,all,345,356
Scotland,2010,9,all,347,338
Scotland,2010,10,all,329,344
Scotland,2010,11,all,358,320
Scotland,2010,12,all,300,329
Scotland,2010,13,all,304,289
Scotland,2010,14,all,283,281
Scotland,2010,15,all,269,248
Scotland,2010,16,all,279,300
Scotland,2010,17,all,468,443
Scotland,2010,18,all,1365,804
Scotland,2010,19,all,2892,1192
Scotland,2010,20,all,1666,1015
Scotland,2010,21,all,1242,1048
Scotland,2010,22,all,1385,1515
Scotland,2010,23,all,1380,2127
Scotland,2010,24,all,1312,2077
Scotland,2010,25,all,1372,1709
Scotland,2010,26,all,1243,1518
Scotland,2010,27,all,1253,1462
Scotland,2010,28,all,1192,1353
Scotland,2010,29,all,1231,1336
Scotland,2010,30,all,1157,1271
Scotland,2010,31,all,1058,1115
Scotland,2010,32,all,914,1003
Scotland,2010,33,all,955,862
Scotland,2010,34,all,840,800
Scotland,2010,35,all,787,756
Scotland,2010,36,all,803,821
Scotland,2010,37,all,758,698
Scotland,2010,38,all,778,656
Scotland,2010,39,all,743,656
Scotland,2010,40,all,653,581
Scotland,2010,41,all,710,570
Scotland,2010,42,all,628,546
Scotland,2010,43,all,596,448
Scotland,2010,44,all,567,477
Scotland,2010,45,all,531,446
Scotland,2010,46,all,561,431
Scotland,2010,47,all,454,397
Scotland,2010,48,all,453,394
Scotland,2010,49,all,437,349
Scotland,2010,50,all,418,330
Scotland,2010,51,all,400,319
Scotland,2010,52,all,432,271
Scotland,2010,53,all,371,297
Scotland,2010,54,all,339,305
Scotland,2010,55,all,344,292
Scotland,2010,56,all,352,261
Scotland,2010,57,all,320,223
Scotland,2010,58,all,280,223
Scotland,2010,59,all,329,232
Scotland,2010,60,all,340,217
Scotland,2010,61,all,304,210
Scotland,2010,62,all,312,188
Scotland,2010,63,all,356,218
Scotland,2010,64,all,215,181
Scotland,2010,65,all,221,156
Scotland,2010,66,all,202,171
Scotland,2010,67,all,159,125
Scotland,2010,68,all,136,123
Scotland,2010,69,all,129,119
Scotland,2010,70,all,120,103
Scotland,2010,71,all,93,107
Scotland,2010,72,all,92,88
Scotland,2010,73,all,91,82
Scotland,2010,74,all,97,76
Scotland,2010,75,all,87,68
Scotland,2010,76,all,77,75
Scotland,2010,77,all,71,61
Scotland,2010,78,all,78,65
Scotland,2010,79,all,57,67
Scotland,2010,80,all,62,69
Scotland,2010,81,all,65,60
Scotland,2010,82,all,62,49
Scotland,2010,83,all,61,38
Scotland,2010,84,all,55,47
Scotland,2010,85,all,60,41
Scotland,2010,86,all,54,47
Scotland,2010,87,all,66,43
Scotland,2010,88,all,48,49
Scotland,2010,89,all,39,34
Scotland,2010,90,all,148,92
Scotland,2011,0,all,438,262
Scotland,2011,1,all,680,630
Scotland,2011,2,all,684,634
Scotland,2011,3,all,581,592
Scotland,2011,4,all,570,562
Scotland,2011,5,all,470,433
Scotland,2011,6,all,366,411
Scotland,2011,7,all,394,396
Scotland,2011,8,all,329,349
Scotland,2011,9,all,317,350
Scotland,2011,10,all,318,331
Scotland,2011,11,all,292,351
Scotland,2011,12,all,269,288
Scotland,2011,13,all,224,263
Scotland,2011,14,all,305,302
Scotland,2011,15,all,214,227
Scotland,2011,16,all,232,263
Scotland,2011,17,all,518,364
Scotland,2011,18,all,1582,655
Scotland,2011,19,all,2083,1133
Scotland,2011,20,all,1509,1048
Scotland,2011,21,all,1192,976
Scotland,2011,22,all,1363,1444
Scotland,2011,23,all,1415,2117
Scotland,2011,24,all,1281,2001
Scotland,2011,25,all,1320,1778
Scotland,2011,26,all,1200,1572
Scotland,2011,27,all,1218,1467
Scotland,2011,28,all,1181,1461
Scotland,2011,29,all,1122,1282
Scotland,2011,30,all,1056,1298
Scotland,2011,31,all,1083,1140
