country,year,age,gender,inmigrant_count,outmigrant_count
Scotland,2011,48,all,181,116
Scotland,2011,49,all,161,105
Scotland,2011,50,all,156,95
Scotland,2011,51,all,154,90
Scotland,2011,52,all,146,92
Scotland,2011,53,all,120,88
Scotland,2011,54,all,116,78
Scotland,2011,55,all,108,71
Scotland,2011,56,all,108,73
Scotland,2011,57,all,88,64
Scotland,2011,58,all,94,69
Scotland,2011,59,all,80,63
Scotland,2011,60,all,75,60
Scotland,2011,61,all,67,56
Scotland,2011,62,all,74,49
Scotland,2011,63,all,59,50
Scotland,2011,64,all,65,56
Scotland,2011,65,all,56,48
Scotland,2011,66,all,49,42
Scotland,2011,67,all,46,37
Scotland,2011,68,all,50,35
Scotland,2011,69,all,35,28
Scotland,2011,70,all,36,27
Scotland,2011,71,all,33,23
Scotland,2011,72,all,28,24
Scotland,2011,73,all,31,21
Scotland,2011,74,all,27,18
Scotland,2011,75,all,20,18
Scotland,2011,76,all,17,15
Scotland,2011,77,all,12,10
Scotland,2011,78,all,17,10
Scotland,2011,79,all,11,13
Scotland,2011,80,all,7,13
Scotland,2011,81,all,14,11
Scotland,2011,82,all,3,9
Scotland,2011,83,all,7,10
Scotland,2011,84,all,9,9
Scotland,2011,85,all,7,10
Scotland,2011,86,all,8,5
Scotland,2011,87,all,6,6
Scotland,2011,88,all,9,6
Scotland,2011,89,all,3,5
Scotland,2011,90,all,9,22
Scotland,2012,0,all,432,220
Scotland,2012,1,all,511,362
Scotland,2012,2,all,447,340
Scotland,2012,3,all,398,313
Scotland,2012,4,all,365,282
Scotland,2012,5,all,320,250
Scotland,2012,6,all,263,201
Scotland,2012,7,all,244,191
Scotland,2012,8,all,217,176
Scotland,2012,9,all,207,156
Scotland,2012,10,all,201,159
Scotland,2012,11,all,189,134
Scotland,2012,12,all,193,144
Scotland,2012,13,all,193,140
Scotland,2012,14,all,216,144
Scotland,2012,15,all,199,136
Scotland,2012,16,all,239,155
Scotland,2012,17,all,396,237
Scotland,2012,18,all,1011,297
Scotland,2012,19,all,1689,470
Scotland,2012,20,all,1846,673
Scotland,2012,21,all,1985,944
Scotland,2012,22,all,2491,1131
Scotland,2012,23,all,2527,1377
Scotland,2012,24,all,2131,1607
Scotland,2012,25,all,1867,1504
Scotland,2012,26,all,1618,1311
Scotland,2012,27,all,1493,1130
Scotland,2012,28,all,1274,1021
Scotland,2012,29,all,1145,947
Scotland,2012,30,all,984,801
Scotland,2012,31,all,867,757
Scotland,2012,32,all,793,659
Scotland,2012,33,all,640,594
Scotland,2012,34,all,530,520
Scotland,2012,35,all,506,455
Scotland,2012,36,all,422,395
Scotland,2012,37,all,412,371
Scotland,2012,38,all,355,341
Scotland,2012,39,all,323,318
Scotland,2012,40,all,307,304
Scotland,2012,41,all,253,276
Scotland,2012,42,all,233,271
Scotland,2012,43,all,227,243
Scotland,2012,44,all,203,216
Scotland,2012,45,all,174,221
Scotland,2012,46,all,159,202
Scotland,2012,47,all,142,182
Scotland,2012,48,all,142,180
Scotland,2012,49,all,141,157
Scotland,2012,50,all,115,159
Scotland,2012,51,all,119,144
Scotland,2012,52,all,113,133
Scotland,2012,53,all,116,137
Scotland,2012,54,all,114,130
Scotland,2012,55,all,99,125
Scotland,2012,56,all,90,113
Scotland,2012,57,all,87,105
Scotland,2012,58,all,82,100
Scotland,2012,59,all,71,98
Scotland,2012,60,all,80,92
Scotland,2012,61,all,64,92
Scotland,2012,62,all,63,97
Scotland,2012,63,all,52,86
Scotland,2012,64,all,58,89
Scotland,2012,65,all,50,92
Scotland,2012,66,all,43,80
Scotland,2012,67,all,31,71
Scotland,2012,68,all,33,57
Scotland,2012,69,all,36,59
Scotland,2012,70,all,22,46
Scotland,2012,71,all,28,49
Scotland,2012,72,all,20,40
Scotland,2012,73,all,27,42
Scotland,2012,74,all,19,27
Scotland,2012,75,all,15,34
Scotland,2012,76,all,12,23
Scotland,2012,77,all,10,25
Scotland,2012,78,all,11,19
Scotland,2012,79,all,10,25
Scotland,2012,80,all,9,14
Scotland,2012,81,all,5,20
Scotland,2012,82,all,16,20
Scotland,2012,83,all,5,14
Scotland,2012,84,all,9,22
Scotland,2012,85,all,7,12
Scotland,2012,86,all,3,14
Scotland,2012,87,all,2,16
Scotland,2012,88,all,2,11
Scotland,2012,89,all,4,12
Scotland,2012,90,all,28,41
Scotland,2013,0,all,320,207
Scotland,2013,1,all,416,361
Scotland,2013,2,all,382,343
Scotland,2013,3,all,338,306
Scotland,2013,4,all,347,301
Scotland,2013,5,all,256,239
Scotland,2013,6,all,234,227
Scotland,2013,7,all,204,188
Scotland,2013,8,all,174,172
Scotland,2013,9,all,177,174
Scotland,2013,10,all,155,149
Scotland,2013,11,all,153,149
Scotland,2013,12,all,150,143
Scotland,2013,13,all,156,144
Scotland,2013,14,all,174,151
Scotland,2013,15,all,181,143
Scotland,2013,16,all,208,145
Scotland,2013,17,all,370,244
Scotland,2013,18,all,878,287
Scotland,2013,19,all,1209,467
Scotland,2013,20,all,1360,701
Scotland,2013,21,all,1570,859
Scotland,2013,22,all,1851,1121
Scotland,2013,23,all,1788,1432
Scotland,2013,24,all,1554,1539
Scotland,2013,25,all,1411,1433
Scotland,2013,26,all,1231,1268
Scotland,2013,27,all,1079,1108
Scotland,2013,28,all,993,991
Scotland,2013,29,all,883,876
Scotland,2013,30,all,808,797
Scotland,2013,31,all,667,726
Scotland,2013,32,all,618,659
Scotland,2013,33,all,553,580
Scotland,2013,34,all,478,548
Scotland,2013,35,all,429,466
Scotland,2013,36,all,384,403
Scotland,2013,37,all,347,385
Scotland,2013,38,all,303,355
Scotland,2013,39,all,267,332
Scotland,2013,40,all,242,303
Scotland,2013,41,all,217,283
Scotland,2013,42,all,185,259
Scotland,2013,43,all,169,233
Scotland,2013,44,all,167,227
Scotland,2013,45,all,157,229
Scotland,2013,46,all,146,215
Scotland,2013,47,all,115,184
Scotland,2013,48,all,125,172
Scotland,2013,49,all,102,187
Scotland,2013,50,all,105,171
Scotland,2013,51,all,92,149
Scotland,2013,52,all,97,151
Scotland,2013,53,all,100,130
Scotland,2013,54,all,88,133
Scotland,2013,55,all,83,141
Scotland,2013,56,all,77,117
Scotland,2013,57,all,73,109
Scotland,2013,58,all,66,102
Scotland,2013,59,all,53,111
Scotland,2013,60,all,59,94
Scotland,2013,61,all,52,90
Scotland,2013,62,all,51,92
Scotland,2013,63,all,51,78
Scotland,2013,64,all,42,90
Scotland,2013,65,all,47,88
Scotland,2013,66,all,42,87
Scotland,2013,67,all,30,67
Scotland,2013,68,all,26,71
Scotland,2013,69,all,28,59
Scotland,2013,70,all,24,51
Scotland,2013,71,all,17,36
Scotland,2013,72,all,23,42
Scotland,2013,73,all,21,39
Scotland,2013,74,all,23,37
Scotland,2013,75,all,17,40
Scotland,2013,76,all,13,32
Scotland,2013,77,all,17,28
Scotland,2013,78,all,14,23
Scotland,2013,79,all,12,22
Scotland,2013,80,all,12,25
Scotland,2013,81,all,11,21
Scotland,2013,82,all,8,23
Scotland,2013,83,all,9,21
Scotland,2013,84,all,7,20
Scotland,2013,85,all,6,18
Scotland,2013,86,all,4,13
Scotland,2013,87,all,7,14
Scotland,2013,88,all,2,8
Scotland,2013,89,all,4,8
Scotland,2013,90,all,6,38
