"sex","la","year","e50","e65","e80"
"female","E07000026",2004,79.8429602888087,82.24,86.3816568047337
"female","E07000026",2005,80.8902877697842,82.75,86.5223463687151
"female","E07000026",2006,80.5219047619048,82.4327122153209,86.3353293413174
"female","E07000026",2007,80.3873121869783,82.7097966728281,86.7116402116402
"female","E07000026",2008,80.9043321299639,83.2814371257485,86.6457765667575
"female","E07000026",2009,79.9254545454545,82.5498981670061,86.6286549707602
"female","E07000026",2010,81.4384057971015,83.5623762376238,87.096256684492
"female","E07000026",2011,81.5165217391304,83.3020637898687,86.7575757575758
"female","E07000026",2012,80.3732394366197,83.1796407185629,86.9861878453039
"female","E07000026",2013,81.7487001733102,83.7373358348968,87.1904761904762
"female","E07000027",2001,NA,NA,NA
"female","E07000027",2002,79.6039119804401,81.752688172043,86.25
"female","E07000027",2003,79.6716417910448,82.3089887640449,85.9598393574297
"female","E07000027",2004,79.5402597402597,81.9077809798271,86.6238532110092
"female","E07000027",2005,79.5820512820513,82.2068965517241,86.5127118644068
"female","E07000027",2006,79.6942148760331,82.1446153846154,86.2589285714286
"female","E07000027",2007,80.0099750623441,81.9891008174387,86.3913043478261
"female","E07000027",2008,79.7859154929577,82.2271293375394,86.9519230769231
"female","E07000027",2009,80.340206185567,82.4491525423729,86.885593220339
"female","E07000027",2010,79.977207977208,82.065625,86.7772511848341
"female","E07000027",2011,79.8461538461538,82.5684523809524,87.215859030837
"female","E07000027",2012,80.6156069364162,83.0996784565916,87.0266666666667
"female","E07000027",2013,80.0025906735751,82.4293948126801,86.5761316872428
"female","E07000028",2001,NA,NA,NA
"female","E07000028",2002,80.8259493670886,82.3023648648649,86.5903307888041
"female","E07000028",2003,80.609756097561,82.4716981132076,86.4423076923077
"female","E07000028",2004,80.326352530541,82.4195402298851,86.8034188034188
"female","E07000028",2005,79.4160839160839,82.0294117647059,86.5309734513274
"female","E07000028",2006,80.6106032906764,82.9072580645161,86.6581196581197
"female","E07000028",2007,80.2130841121495,82.8928571428571,86.821752265861
"female","E07000028",2008,80.4536256323777,83.0415094339623,86.8218085106383
"female","E07000028",2009,80.5801801801802,82.9720558882236,86.7972222222222
"female","E07000028",2010,80.7508896797153,83.1001964636542,86.6684782608696
"female","E07000028",2011,80.6882882882883,82.8514851485149,86.8153409090909
"female","E07000028",2012,80.6017699115044,83.0019646365422,87.2237960339943
"female","E07000028",2013,81.1241379310345,83.2396226415094,86.9250645994832
"female","E07000029",2001,NA,NA,NA
"female","E07000029",2002,79.3817663817664,81.5943396226415,86.3434343434343
"female","E07000029",2003,79.4749340369393,82.0177514792899,86.4070796460177
"female","E07000029",2004,79.7380352644836,82.3541076487252,86.4875
"female","E07000029",2005,79.5681818181818,81.640625,86.0473933649289
"female","E07000029",2006,79.9390581717451,82.1901840490798,86.8227272727273
"female","E07000029",2007,79.7979797979798,82.413597733711,86.3632653061224
"female","E07000029",2008,79.4617486338798,81.9603658536585,86.36866359447
"female","E07000029",2009,80.7302452316076,82.7701492537313,86.6042553191489
"female","E07000029",2010,79.6326530612245,82.3861386138614,86.3981481481482
"female","E07000029",2011,80.0776119402985,82.0422077922078,86.5990099009901
"female","E07000029",2012,79.7771587743733,82.1238390092879,86.8279069767442
"female","E07000029",2013,80.6641221374046,82.6916666666667,87.0448979591837
"female","E07000030",2001,NA,NA,NA
"female","E07000030",2002,80.6486486486486,82.3083333333333,87.1898734177215
"female","E07000030",2003,80.8295819935691,83.4892086330935,86.7980769230769
"female","E07000030",2004,82.9409722222222,84.0326086956522,86.9763033175355
"female","E07000030",2005,81.2648083623693,83.7181467181467,87.2931937172775
"female","E07000030",2006,82.0731707317073,83.9344978165939,86.9770114942529
"female","E07000030",2007,82.0864661654135,83.5139442231076,87.0052631578947
"female","E07000030",2008,80.752,83.7181818181818,86.8192771084337
"female","E07000030",2009,80.6628787878788,82.3770491803279,86.6890243902439
"female","E07000030",2010,82.6094890510949,84.3385826771653,87.07
"female","E07000030",2011,81.2695035460993,83.72265625,87.3350785340314
"female","E07000030",2012,82.1439688715953,83.7489539748954,86.9619565217391
"female","E07000030",2013,81.9477611940299,83.8790322580645,87.1871657754011
"female","E07000031",2001,NA,NA,NA
"female","E07000031",2002,82.0266272189349,83.435534591195,86.8879492600423
"female","E07000031",2003,81.2365269461078,83.0907617504052,87.0904872389791
"female","E07000031",2004,81.8855799373041,83.5656565656566,87.0823798627002
"female","E07000031",2005,82.6070287539936,83.8302521008403,86.9556541019956
"female","E07000031",2006,82.0730158730159,83.5295109612142,86.8684807256236
"female","E07000031",2007,82.4626865671642,84.16,87.1257731958763
"female","E07000031",2008,82.3612903225806,84.0155172413793,87.0939597315436
"female","E07000031",2009,82.1876923076923,84.0249169435216,87.4608695652174
"female","E07000031",2010,82.5528846153846,84.1955403087479,87.1820175438596
"female","E07000031",2011,82.283255086072,84.0657672849916,86.931914893617
"female","E07000031",2012,82.8,84.3452380952381,87.445652173913
"female","E07000031",2013,83.0126382306477,84.4180602006689,87.4423076923077
"female","E07000032",2001,NA,NA,NA
"female","E07000032",2002,81.1158536585366,82.6655791190865,86.5610328638498
"female","E07000032",2003,80.7872968980798,82.6182108626198,86.6004618937644
"female","E07000032",2004,80.6772247360483,82.7126436781609,86.6293706293706
"female","E07000032",2005,81.5289389067524,83.6315789473684,86.7873831775701
"female","E07000032",2006,80.5781512605042,83.632183908046,86.7749360613811
"female","E07000032",2007,81.25,83.3373702422145,86.5990783410138
"female","E07000032",2008,81.3270868824531,83.7193973634652,86.9950248756219
"female","E07000032",2009,81.5194029850746,83.656862745098,87.3399558498896
"female","E07000032",2010,81.7777777777778,83.441127694859,87.1936218678815
"female","E07000032",2011,81.6726677577741,83.4902654867257,87.2433734939759
"female","E07000032",2012,81.5176056338028,83.4550669216061,87.5013262599469
"female","E07000032",2013,81.9917491749175,84.0971223021583,87.1267281105991
"female","E07000033",2001,NA,NA,NA
"female","E07000033",2002,78.8985849056604,81.6363636363636,86.3583333333333
"female","E07000033",2003,79.2886836027714,81.6417525773196,86.4146341463415
"female","E07000033",2004,78.9955555555556,81.7814070351759,86.1245283018868
"female","E07000033",2005,80.6842105263158,82.5331753554502,86.7964285714286
"female","E07000033",2006,80.626423690205,82.6119402985075,86.5214285714286
"female","E07000033",2007,80.7774869109948,82.4704225352113,86.3855421686747
"female","E07000033",2008,80.6397228637413,82.3283582089552,86.3890909090909
"female","E07000033",2009,80.2741935483871,82.3240506329114,86.457249070632
"female","E07000033",2010,80.9430051813471,82.887323943662,86.6269841269841
"female","E07000033",2011,81.0366492146597,82.8096590909091,87.0729613733906
"female","E07000033",2012,81.1184834123223,82.8797953964194,87.0222222222222
"female","E07000033",2013,81.0212264150943,82.375,86.7985347985348
"female","E07000034",2001,NA,NA,NA
"female","E07000034",2002,80.3155080213904,82.2495164410058,86.5813953488372
"female","E07000034",2003,80.9170812603648,82.6631016042781,86.3989898989899
"female","E07000034",2004,81.189233278956,83.1548042704626,86.7739557739558
"female","E07000034",2005,81.016393442623,82.9430604982206,86.3573200992556
"female","E07000034",2006,81.5042444821732,82.9263913824057,86.4565756823821
"female","E07000034",2007,80.5772058823529,82.4681274900398,86.5233918128655
"female","E07000034",2008,81.6107142857143,83.8546168958743,87.0179948586118
"female","E07000034",2009,81.5646630236794,83.5623762376238,86.7362924281984
"female","E07000034",2010,81.8423076923077,83.7068607068607,87.0633608815427
"female","E07000034",2011,80.8505154639175,83.0378071833648,87.1286863270777
"female","E07000034",2012,81.6164122137405,83.6618257261411,87.1639344262295
"female","E07000034",2013,81.7074010327022,83.7158878504673,87.0822942643392
"female","E07000035",2001,NA,NA,NA
"female","E07000035",2002,82.0827067669173,83.6426666666667,86.7922535211268
"female","E07000035",2003,82.2201834862385,83.5617433414044,87.0990099009901
"female","E07000035",2004,82.2315035799523,84.1932989690722,87.1827242524917
"female","E07000035",2005,81.183879093199,82.8702702702703,86.958174904943
"female","E07000035",2006,81.9457547169811,83.875,87.0506756756757
"female","E07000035",2007,82.1581508515815,83.7896103896104,87.0068493150685
"female","E07000035",2008,83.2331460674157,84.5548961424332,87.2007575757576
"female","E07000035",2009,82.8484042553192,84.4617563739377,87.1272084805654
"female","E07000035",2010,82.2157894736842,83.8728813559322,87.3745173745174
"female","E07000035",2011,82.420365535248,84.066852367688,87.2544802867384
"female","E07000035",2012,83.0025706940874,84.5054644808743,87.2318339100346
"female","E07000035",2013,82.3852242744063,84.36,87.6185185185185
"female","E07000036",2001,NA,NA,NA
"female","E07000036",2002,80.6098807495741,82.7033582089552,86.783422459893
"female","E07000036",2003,81.1853146853147,82.9359698681733,86.945652173913
"female","E07000036",2004,81.1134020618557,82.8851851851852,86.5503875968992
"female","E07000036",2005,81.2282608695652,83.3564356435644,86.462962962963
"female","E07000036",2006,80.5958646616541,82.8185567010309,86.58357771261
"female","E07000036",2007,80.5034364261168,83.2297297297297,86.678947368421
"female","E07000036",2008,81.6237816764133,83.4411764705882,86.9628571428571
"female","E07000036",2009,80.7014925373134,82.7004048582996,86.8847262247839
"female","E07000036",2010,80.5813008130081,83.5046082949309,87.3417721518987
"female","E07000036",2011,81.4970873786408,83.6993603411514,87.0687679083095
"female","E07000036",2012,81.8840579710145,83.5533333333333,87.2053571428571
"female","E07000036",2013,81.6443202979516,83.5161290322581,87.1317204301075
"female","E07000037",2001,NA,NA,NA
"female","E07000037",2002,80.8171296296296,83.2647814910026,86.8070175438596
"female","E07000037",2003,80.6518987341772,82.49430523918,86.734219269103
"female","E07000037",2004,80.6507276507276,82.8561643835616,86.5854430379747
"female","E07000037",2005,80.6666666666667,82.8934010152284,87.0476190476191
"female","E07000037",2006,80.6055437100213,82.8618266978923,86.8249158249158
"female","E07000037",2007,81.021897810219,83.0026595744681,86.8327137546468
"female","E07000037",2008,79.8403990024938,82.7705382436261,86.7755102040816
"female","E07000037",2009,80.6361607142857,83.5100502512563,87.2619047619048
"female","E07000037",2010,81.4668304668305,83.4106666666667,87.051094890511
"female","E07000037",2011,81.6748768472906,83.7978436657682,87.1618705035971
"female","E07000037",2012,81.8428246013667,83.9009900990099,86.8132911392405
"female","E07000037",2013,81.6053268765133,83.0334190231362,86.9128919860627
"female","E07000038",2001,NA,NA,NA
"female","E07000038",2002,79.6612612612613,81.7272727272727,86.251572327044
"female","E07000038",2003,80.7140319715808,82.3047619047619,86.2039106145251
"female","E07000038",2004,80.1361256544503,82.2118320610687,86.1013698630137
"female","E07000038",2005,80.2712765957447,82.5481335952849,86.3361581920904
"female","E07000038",2006,80.7325174825175,82.8053435114504,86.5534759358289
"female","E07000038",2007,80.902752293578,82.9277108433735,86.4071038251366
"female","E07000038",2008,81.2638146167558,83.1624758220503,86.5274151436031
"female","E07000038",2009,81.7913533834586,83.35140562249,86.5718157181572
"female","E07000038",2010,81.0718685831622,83.5560640732266,86.8611111111111
"female","E07000038",2011,81.1345794392523,83.4722792607803,87.2478873239437
"female","E07000038",2012,81.2385685884692,83.1601731601732,87.2229102167183
"female","E07000038",2013,82.6537753222836,83.8552123552124,86.875
"female","E07000039",2001,NA,NA,NA
"female","E07000039",2002,80.3837837837838,82.7321428571429,86.5107296137339
"female","E07000039",2003,79.9869791666667,82.4202898550725,86.3833333333333
"female","E07000039",2004,80.0962441314554,82.0639386189258,86.7098039215686
"female","E07000039",2005,80.7492877492877,83.1892744479495,86.4279661016949
"female","E07000039",2006,81.0818858560794,83.1630434782609,86.8377358490566
"female","E07000039",2007,80.9938837920489,83.123745819398,87.0143540669856
"female","E07000039",2008,80.7493112947658,83.1100917431193,86.4875
"female","E07000039",2009,81.0995145631068,83.6837837837838,86.9074733096085
"female","E07000039",2010,80.1671087533156,83.1359516616314,86.7427385892116
"female","E07000039",2011,81.3,83.6556886227545,87.1336032388664
"female","E07000039",2012,81.2091690544413,82.9349845201238,87.0729613733906
"female","E07000039",2013,80.9561403508772,83.8737623762376,87.2300319488818
"female","E07000040",2001,NA,NA,NA
"female","E07000040",2002,82.4488802336904,83.7261538461538,87.0706371191136
"female","E07000040",2003,82.8752515090543,84.1707317073171,87.16391184573
"female","E07000040",2004,82.9431137724551,83.996878251821,87.2771739130435
"female","E07000040",2005,83.1102362204724,84.493762993763,87.2359108781127
"female","E07000040",2006,83.2320499479709,84.7915742793792,87.3612637362637
"female","E07000040",2007,82.8062827225131,84.413870246085,87.4731494920174
"female","E07000040",2008,83.4690982776089,84.8490364025696,87.4600262123198
"female","E07000040",2009,83.496015936255,84.653125,87.4514877102199
"female","E07000040",2010,83.2754555198285,84.8187001140251,87.4797202797203
"female","E07000040",2011,83.4211686879824,84.6381502890173,87.6069868995633
"female","E07000040",2012,83.5172064777328,85.047311827957,87.6031331592689
"female","E07000040",2013,83.4561752988048,84.8224789915966,87.7742782152231
"female","E07000041",2001,NA,NA,NA
"female","E07000041",2002,81.5342465753425,83.3038674033149,87.0205655526992
"female","E07000041",2003,81.6130198915009,83.2263056092843,87
"female","E07000041",2004,82.5840554592721,83.7755474452555,86.9280575539568
"female","E07000041",2005,82.0180505415162,83.6288461538462,86.9060913705584
"female","E07000041",2006,81.4871287128713,82.9556025369979,86.9373134328358
"female","E07000041",2007,82.0514851485149,84.0969827586207,86.9645776566757
"female","E07000041",2008,81.940074906367,84.0963114754098,87.3962264150943
"female","E07000041",2009,81.9090909090909,83.4486166007905,86.7533156498674
"female","E07000041",2010,82.2544731610338,83.9255319148936,87.3534482758621
"female","E07000041",2011,81.4229249011858,84.1037527593819,87.1501416430595
"female","E07000041",2012,82.0980769230769,84.104821802935,87.404958677686
"female","E07000041",2013,83.3456310679612,84.520325203252,87.3624678663239
"female","E07000042",2001,NA,NA,NA
"female","E07000042",2002,81.1972972972973,83.0964912280702,86.8057851239669
"female","E07000042",2003,81.3289124668435,83.3775216138329,87.1474103585657
"female","E07000042",2004,81.1142061281337,83.1933534743202,86.8713692946058
"female","E07000042",2005,81.266862170088,83.5695792880259,86.4896265560166
"female","E07000042",2006,81.383152173913,84.0334346504559,87.1383399209486
"female","E07000042",2007,81.9526315789474,83.6875,86.8455882352941
"female","E07000042",2008,81.1363636363636,83.6666666666667,87.0632411067194
"female","E07000042",2009,82.3933161953727,83.879781420765,87.051094890511
"female","E07000042",2010,82.251497005988,84.0288461538462,87.6779661016949
"female","E07000042",2011,81.5791044776119,83.9174917491749,87.1731601731602
"female","E07000042",2012,82.0927536231884,84.5527156549521,87.4166666666667
"female","E07000042",2013,82.0914127423823,83.6656804733728,87.522633744856
"female","E07000043",2001,NA,NA,NA
"female","E07000043",2002,82.0844793713163,84.0893617021277,87.0741758241758
"female","E07000043",2003,82.2375690607735,83.9055118110236,87.2748691099476
"female","E07000043",2004,82.2302025782689,84.0316831683168,87.0966921119593
"female","E07000043",2005,81.8327526132404,83.890359168242,86.9852941176471
"female","E07000043",2006,82.4772277227723,83.8469601677149,87.1910112359551
"female","E07000043",2007,82.3392156862745,84.0483193277311,86.9247311827957
"female","E07000043",2008,81.7392120075047,83.3072289156626,87.1491712707182
"female","E07000043",2009,82.8735408560311,84.4232365145228,87.1364829396325
"female","E07000043",2010,82.3781676413255,84.5116772823779,87.494623655914
"female","E07000043",2011,81.8632958801498,83.663967611336,87.288
"female","E07000043",2012,82.0602189781022,84.0335968379447,87.2823834196891
"female","E07000043",2013,82.7469244288225,84.4022556390977,87.4593301435407
"female","E07000044",2001,NA,NA,NA
"female","E07000044",2002,81.7217741935484,83.4168466522678,86.941348973607
"female","E07000044",2003,81.7619047619048,83.3065539112051,86.9171428571429
"female","E07000044",2004,82.207264957265,83.8132118451025,87.0858895705521
"female","E07000044",2005,81.9364406779661,83.2825112107623,87.0965732087227
"female","E07000044",2006,82.0482456140351,84.0380952380952,87.1875
"female","E07000044",2007,82.271714922049,84.1466346153846,87.2693498452012
"female","E07000044",2008,82.5717439293598,84.508353221957,87.2746268656716
"female","E07000044",2009,82,83.7811059907834,87.2184615384615
"female","E07000044",2010,83.0357142857143,84.5106382978723,87.2076023391813
"female","E07000044",2011,83.488986784141,85.0515222482436,87.4078212290503
"female","E07000044",2012,82.5701943844492,84.5305164319249,87.5516224188791
"female","E07000044",2013,82.6008492569002,84.6689814814815,87.6705882352941
"female","E07000045",2001,NA,NA,NA
"female","E07000045",2002,82.2031662269129,83.659217877095,86.8794063079777
"female","E07000045",2003,82.704347826087,83.9374185136897,87.1318493150685
"female","E07000045",2004,82.4459798994975,84.0508701472557,87.1413612565445
"female","E07000045",2005,81.7913385826772,83.6285310734463,87.2309160305343
"female","E07000045",2006,81.8695035460993,83.864406779661,87.0324543610548
"female","E07000045",2007,81.8630319148936,84.0173661360347,87.169776119403
"female","E07000045",2008,82.2,84.089802130898,87.0793650793651
"female","E07000045",2009,81.8489847715736,83.9847434119279,87.3540145985401
"female","E07000045",2010,82.7342995169082,84.66796875,87.4104234527687
"female","E07000045",2011,82.5514138817481,84.5034770514604,87.5711743772242
"female","E07000045",2012,82.7815468113976,84.2748201438849,87.3798882681564
"female","E07000045",2013,83.239837398374,85.0087209302326,87.7724014336918
"female","E07000046",2001,NA,NA,NA
"female","E07000046",2002,81.7312661498708,84.1994301994302,86.9678571428571
"female","E07000046",2003,80.8010899182561,83.210843373494,86.7238493723849
"female","E07000046",2004,81.2311827956989,83.3029411764706,87.2727272727273
"female","E07000046",2005,81.9946666666667,84.1482558139535,86.9
"female","E07000046",2006,81.1374269005848,83.0796178343949,86.7400881057269
"female","E07000046",2007,81.8567415730337,84.108024691358,87.1865079365079
"female","E07000046",2008,82.6622340425532,84.4672364672365,87.4384057971015
"female","E07000046",2009,81.7777777777778,83.6396396396396,87.1044176706827
"female","E07000046",2010,82.1848484848485,83.7508090614887,86.9702127659574
"female","E07000046",2011,82.3678474114441,84.5357142857143,87.3481481481482
"female","E07000046",2012,81.282967032967,82.9910979228487,87.2958333333333
"female","E07000046",2013,81.7051282051282,84.1464788732394,87.5433962264151
"female","E07000047",2001,NA,NA,NA
"female","E07000047",2002,82.6369426751592,84.2993197278912,87.3761061946903
"female","E07000047",2003,82.0182481751825,83.75,87.0362694300518
"female","E07000047",2004,82.1166077738516,84.4263565891473,87.2807881773399
"female","E07000047",2005,80.7692307692308,83.4248927038627,87.2117647058824
"female","E07000047",2006,83.2059800664452,84.7879858657244,87.3419913419913
"female","E07000047",2007,82.8181818181818,84.9439655172414,87.3743315508021
"female","E07000047",2008,81.3127272727273,84.2107438016529,87.3850267379679
"female","E07000047",2009,82.3034482758621,84.0817843866171,87.3480392156863
"female","E07000047",2010,82.3202614379085,84.3274021352313,87.5203619909502
"female","E07000047",2011,83.0805369127517,84.3758865248227,87.6712962962963
"female","E07000047",2012,82.9713261648746,84.1466165413534,87.2028985507246
"female","E07000047",2013,83.3360655737705,84.8550724637681,87.8231046931408
"female","E07000048",2001,NA,NA,NA
"female","E07000048",2002,82.1627906976744,83.2522796352584,87.0086206896552
"female","E07000048",2003,82.3628318584071,83.6978193146417,87.1025641025641
"female","E07000048",2004,82.6017441860465,83.7439024390244,87.1229508196721
"female","E07000048",2005,82.0321637426901,83.671875,86.75
"female","E07000048",2006,82.0677419354839,83.9128919860627,86.9086757990868
"female","E07000048",2007,82.997005988024,84.078125,87.068
"female","E07000048",2008,82.6446540880503,83.8708609271523,86.8361344537815
"female","E07000048",2009,83.5,84.4127516778524,87.4155844155844
"female","E07000048",2010,82.5535714285714,84.1139240506329,87.5126050420168
"female","E07000048",2011,83.0310734463277,84.5315315315315,87.2352941176471
"female","E07000048",2012,83.6463022508039,84.935593220339,87.6737288135593
"female","E07000048",2013,83.8264705882353,85.40625,87.7
"female","E07000049",2001,NA,NA,NA
"female","E07000049",2002,81.9193857965451,83.3844580777096,86.7972222222222
"female","E07000049",2003,82.1730769230769,83.6993865030675,86.9159891598916
"female","E07000049",2004,81.9880239520958,84.2587719298246,86.9022346368715
"female","E07000049",2005,82.236084452975,83.8562628336756,87.0216216216216
"female","E07000049",2006,82.7524752475248,84.0104166666667,86.7466307277628
"female","E07000049",2007,82.8471615720524,84.2055427251732,87.1730205278592
"female","E07000049",2008,82.6338329764454,83.9569160997732,87.1002949852507
"female","E07000049",2009,82.5330812854442,83.9178356713427,87.1131578947368
"female","E07000049",2010,81.7046843177189,83.9642058165548,87.1906158357771
"female","E07000049",2011,83.3380281690141,84.8201284796574,87.5452127659574
"female","E07000049",2012,83.2729044834308,84.5605749486653,87.4753246753247
"female","E07000049",2013,83.3931777378815,84.6195856873823,87.7342995169082
"female","E07000050",2001,NA,NA,NA
"female","E07000050",2002,81.1526946107784,82.8333333333333,86.7660550458716
"female","E07000050",2003,81.4597014925373,83.14696485623,86.6812227074236
"female","E07000050",2004,82.8674698795181,83.884375,87.3235294117647
"female","E07000050",2005,81.7037037037037,83.4053156146179,86.8302752293578
"female","E07000050",2006,82.1492957746479,84.0575757575758,86.8918918918919
"female","E07000050",2007,81.8852459016394,83.7437722419929,86.9252336448598
"female","E07000050",2008,81.9665551839465,84.4481481481481,87.4739336492891
"female","E07000050",2009,82.295652173913,84.153605015674,86.9407114624506
"female","E07000050",2010,82.5016949152542,84.1818181818182,87.1064814814815
"female","E07000050",2011,82.693661971831,84.4356060606061,87.3557692307692
"female","E07000050",2012,82.3918128654971,84.196875,87.3
"female","E07000050",2013,83.6305732484076,84.8766666666667,87.7731092436975
"female","E07000051",2001,NA,NA,NA
"female","E07000051",2002,80.6162790697674,83.2155172413793,87.030303030303
"female","E07000051",2003,83.3428571428571,84.3744680851064,86.8010752688172
"female","E07000051",2004,81.5864661654135,82.8690476190476,86.4171122994652
"female","E07000051",2005,81.5086956521739,84.1699029126214,87.8993288590604
"female","E07000051",2006,82.1509433962264,83.8137651821862,86.9255319148936
"female","E07000051",2007,82.2649572649573,84.2037037037037,86.9651162790698
"female","E07000051",2008,81.3958333333333,83.5205479452055,87.3109756097561
"female","E07000051",2009,81.5652173913043,83.7826086956522,87.1569767441861
"female","E07000051",2010,81.5394736842105,83.878640776699,87.1490683229814
"female","E07000051",2011,82.6339285714286,84.3714285714286,87.1190476190476
"female","E07000051",2012,82.1422222222222,83.5377358490566,87.1870967741935
"female","E07000051",2013,83.0084033613445,84.7399103139013,87.8571428571429
"female","E07000052",2001,NA,NA,NA
"female","E07000052",2002,82.2284820031299,83.598347107438,86.7654867256637
"female","E07000052",2003,82.4436201780415,83.6438569206843,87.0250521920668
"female","E07000052",2004,82.2260479041916,84.0321027287319,87.0644490644491
"female","E07000052",2005,82.9925149700599,84.2944881889764,87.254
"female","E07000052",2006,82.3990755007704,84.0065789473684,86.8547368421053
"female","E07000052",2007,83.0889235569423,84.4457236842105,87.150826446281
"female","E07000052",2008,82.7577235772358,84.15834767642,87.2094594594595
"female","E07000052",2009,83.6216216216216,84.8797996661102,87.3463917525773
"female","E07000052",2010,83.4372990353698,84.6424957841484,87.3193277310924
"female","E07000052",2011,83.4259541984733,84.8511326860841,87.4047151277014
"female","E07000052",2012,83.7040498442368,84.9852459016393,87.7881873727088
"female","E07000052",2013,83.1063515509601,84.9554848966614,87.4519230769231
"female","E07000053",2001,NA,NA,NA
"female","E07000053",2002,82.0814814814815,83.3186528497409,86.7473309608541
"female","E07000053",2003,81.4418604651163,83.5955056179775,86.5168539325843
"female","E07000053",2004,81.7207637231504,83.5153846153846,87.0625
"female","E07000053",2005,81.9713541666667,83.3305785123967,87.0190114068441
"female","E07000053",2006,82.121546961326,84.1261261261261,87.0722433460076
"female","E07000053",2007,81.6026315789474,83.9193083573487,86.7047970479705
"female","E07000053",2008,82.4366576819407,84.5014662756598,87.1764705882353
"female","E07000053",2009,81.625641025641,83.5264623955432,87.0950570342205
"female","E07000053",2010,81.4204545454545,83.3641975308642,86.919028340081
"female","E07000053",2011,82.4931880108992,84.1140350877193,86.9253731343284
"female","E07000053",2012,81.1777108433735,83.0749185667752,86.9545454545455
"female","E07000053",2013,81.997191011236,83.8787878787879,87.324
"female","E07000061",2001,NA,NA,NA
"female","E07000061",2002,83.3476510067114,84.2729805013928,87.2730560578662
"female","E07000061",2003,82.7483266398929,83.8727272727273,87.1691449814126
"female","E07000061",2004,82.5191256830601,84.2836257309941,87.2037735849057
"female","E07000061",2005,82.7430093209055,84.0575035063114,87.1363636363636
"female","E07000061",2006,83.083109919571,84.3497884344147,87.5404411764706
"female","E07000061",2007,83.1737226277372,84.5176651305684,87.5314960629921
"female","E07000061",2008,83.3382789317507,84.6671875,87.3412228796844
"female","E07000061",2009,82.677037037037,84.5390749601276,87.4666666666667
"female","E07000061",2010,83.308426073132,84.8080808080808,87.3
"female","E07000061",2011,82.7110438729198,84.614006514658,87.3149284253579
"female","E07000061",2012,82.9494949494949,84.5222052067381,87.4642166344294
"female","E07000061",2013,83.1377005347594,84.8638968481375,87.7817531305903
"female","E07000062",2001,NA,NA,NA
"female","E07000062",2002,81.4564860426929,83.2624113475177,87.0195599022005
"female","E07000062",2003,82.6645569620253,84.2989864864865,87.3701298701299
"female","E07000062",2004,82.291095890411,84.2047970479705,86.936170212766
"female","E07000062",2005,82.0968921389397,84.0216962524655,87.4533678756477
"female","E07000062",2006,82.1546762589928,84.3937007874016,86.990171990172
"female","E07000062",2007,81.9831144465291,84.1950718685832,87.1018766756032
"female","E07000062",2008,82.1473880597015,84.0221774193548,87.244094488189
"female","E07000062",2009,81.662027833002,83.8366013071895,87.0953757225434
"female","E07000062",2010,81.4609375,83.7225806451613,87.2787356321839
"female","E07000062",2011,82.2073170731707,84.3973509933775,87.5971428571429
"female","E07000062",2012,81.4875518672199,83.7442922374429,87.0830860534125
"female","E07000062",2013,81.394250513347,83.8318181818182,87.3820895522388
"female","E07000063",2001,NA,NA,NA
"female","E07000063",2002,81.8184991273996,83.6285178236398,86.9742268041237
"female","E07000063",2003,81.5592105263158,83.4689165186501,86.750593824228
"female","E07000063",2004,81.957671957672,83.5593220338983,86.6390977443609
"female","E07000063",2005,81.5076923076923,83.1465201465201,86.8137755102041
"female","E07000063",2006,82.1509090909091,84.1240157480315,87.0226700251889
"female","E07000063",2007,81.6231884057971,83.2846003898635,86.7712765957447
"female","E07000063",2008,82.6865148861646,84.5909090909091,87.3610451306413
"female","E07000063",2009,82.6903353057199,84.4597457627119,87.5258855585831
"female","E07000063",2010,82.5359116022099,83.9200779727095,86.992443324937
"female","E07000063",2011,82.3161764705882,83.9448818897638,87.2428940568475
"female","E07000063",2012,82.1575875486381,83.80625,87.1895604395604
"female","E07000063",2013,82.8175182481752,84.6242661448141,87.8693467336683
"female","E07000064",2001,NA,NA,NA
"female","E07000064",2002,82.7397769516729,84.081045751634,87.2286689419795
"female","E07000064",2003,82.7735849056604,84.0968944099379,87.0810372771475
"female","E07000064",2004,83.0925058548009,84.3810110974106,87.1555209953344
"female","E07000064",2005,83.2534246575343,84.5913043478261,87.3460837887067
"female","E07000064",2006,83.0967741935484,84.8771676300578,87.5009074410163
"female","E07000064",2007,82.7633986928105,84.4503496503497,87.1525129982669
"female","E07000064",2008,82.6428571428571,84.1127214170692,87.2421711899791
"female","E07000064",2009,83.3005617977528,84.7839046199702,87.4388888888889
"female","E07000064",2010,82.9119318181818,84.3148425787106,87.3673076923077
"female","E07000064",2011,83.2600834492351,84.3822674418605,87.5288640595903
"female","E07000064",2012,84.2031930333817,85.2541603630862,87.6985294117647
"female","E07000064",2013,83.5138504155125,84.8552631578947,87.6375227686703
"female","E07000065",2001,NA,NA,NA
"female","E07000065",2002,82.5346650998825,83.8089330024814,86.9885433715221
"female","E07000065",2003,82.447963800905,84.1898428053204,86.9723076923077
"female","E07000065",2004,82.4029511918275,84.1485992691839,87.2287066246057
"female","E07000065",2005,82.5051078320091,83.9411057692308,87.1194267515924
"female","E07000065",2006,82.5327868852459,84.0249066002491,87.1193548387097
"female","E07000065",2007,82.8595848595849,84.5456919060052,87.3151815181518
