"la","year","sex","s_35","s_50","s_65","s_80"
"E06000003",2008,"male",0.00384304615023676,0.00325192503358393,0.00560408497163985,0.0239788259886097
"E06000003",2009,"female",0.00388122899938493,0.00542788088485573,0.00592800759304148,0.0205682474468845
"E06000003",2009,"male",0.00300294451781727,0.00354098586687882,0.00617289119453513,0.0200900591608062
"E06000003",2010,"female",0.00457345796002698,0.00555625393354763,0.00762351792774937,0.0191756130132678
"E06000003",2010,"male",0.00444441495776292,0.00442743054748671,0.0068619791626788,0.0265639343180345
"E06000003",2011,"female",0.00368224688630971,0.00406844554162362,0.00684765887152623,0.0279870162012518
"E06000003",2011,"male",0.00429281362316584,0.00419118344085962,0.00642451647781733,0.0181652660193938
"E06000003",2012,"female",0.0039056404427496,0.00448306540332167,0.00662054762401894,0.0220252487034092
"E06000003",2012,"male",0.00473317839764803,0.00353777354482072,0.0058237418623553,0.021493541640301
"E06000003",2013,"female",0.00425286888771201,0.00450821076535701,0.00734402557327526,0.0273548196872479
"E06000003",2013,"male",0.00431241639191138,0.00561699151177413,0.00491439434238091,0.0208163707283938
"E06000004",2002,"female",0.00412635289921302,0.00478144636410335,0.00606817358370343,0.0245294721710058
"E06000004",2002,"male",0.00293131049641163,0.00317094862291018,0.00575701548511086,0.026075713222344
"E06000004",2003,"female",0.00419810226788925,0.00462309003286646,0.00758739231717886,0.027873579625736
"E06000004",2003,"male",0.00381984336730676,0.00376547482777077,0.00415535663573666,0.0147850477718062
"E06000004",2004,"female",0.00374641240085801,0.00445019214462519,0.00541276376424445,0.0196348601054724
"E06000004",2004,"male",0.00360792368360381,0.00421059445682697,0.00560409191625739,0.0233997466401039
"E06000004",2005,"female",0.00429834632837235,0.00547509978982148,0.00466139233130066,0.0140313521293571
"E06000004",2005,"male",0.00335103585192123,0.00321343755299563,0.00538951668974722,0.019217950452472
"E06000004",2006,"female",0.00414914684550182,0.00411259930681239,0.00589053180757906,0.0174723074136035
"E06000004",2006,"male",0.00380456084824396,0.00352273998212264,0.00554108110186338,0.0248072081333853
"E06000004",2007,"female",0.00451590733541072,0.0065013362730205,0.0076151358595157,0.01788674874893
"E06000004",2007,"male",0.00292151597349694,0.00369616344493557,0.00662637719267217,0.0197799489055073
"E06000004",2008,"female",0.00468877779929047,0.00522809474835207,0.00809785708051893,0.024277848705723
"E06000004",2008,"male",0.00329109255569365,0.0037381189062527,0.0052105987232535,0.0155201254779612
"E06000004",2009,"female",0.00334079509427743,0.00427957586953525,0.00669464478282635,0.0209848178223369
"E06000004",2009,"male",0.00370978690944206,0.00399822017183698,0.00597331287035179,0.0191582839543058
"E06000004",2010,"female",0.00370460934927968,0.00415086792827705,0.00737277048085596,0.0145149100057449
"E06000004",2010,"male",0.00407728342024317,0.00452268493858943,0.00544504239679222,0.0201988892026053
"E06000004",2011,"female",0.00374472901564477,0.00412993430281788,0.00615052660731004,0.00976512494873026
"E06000004",2011,"male",0.00431906521637035,0.00414046559642336,0.00622838712978694,0.0141711763868972
"E06000004",2012,"female",0.00430319740263112,0.00490112075514859,0.00618653230694538,0.0169394816517425
"E06000004",2012,"male",0.00362721752775385,0.00443250626986114,0.0054765053160673,0.0160277245570166
"E06000004",2013,"female",0.00337228763071497,0.00398846300594288,0.00569024895396519,0.0153216351287306
"E06000004",2013,"male",0.00312636343911832,0.00311750536728354,0.00664732633827285,0.0236514015452302
"E06000005",2002,"female",0.0044771122253701,0.00633604998479869,0.00713814574564706,0.0183833634826675
"E06000005",2002,"male",0.00386025188177104,0.00392754080090523,0.00828930259882439,0.0274463029697341
"E06000005",2003,"female",0.00415333584285172,0.0056082700233544,0.00959051210813958,0.0344736212741445
"E06000005",2003,"male",0.00359169831065578,0.00467608081506845,0.00741144329234485,0.0310855072601257
"E06000005",2004,"female",0.00479561413703864,0.00630809616301643,0.0064546135582876,0.0164940373060956
"E06000005",2004,"male",0.00491102981783356,0.00481384066453938,0.0101245788498146,0.024839379872944
"E06000005",2005,"female",0.00419857686401295,0.00517179239424757,0.00710709729135133,0.0303897153484656
"E06000005",2005,"male",0.00446240409314498,0.00425063093797992,0.00644179536478473,0.0286397628781108
"E06000005",2006,"female",0.00495337541086386,0.00477194939544278,0.00660010432281591,0.0157333006232903
"E06000005",2006,"male",0.00530607405821422,0.00693919738794921,0.0117849591177843,0.0544644747927141
"E06000005",2007,"female",0.00478227502146404,0.00548416986759459,0.00759837807063228,0.0133279530554711
"E06000005",2007,"male",0.00484738602916753,0.00425938018321987,0.00767301710787735,0.0219938654719385
"E06000005",2008,"female",0.00431064480971402,0.0057167024072152,0.00801876357258046,0.0215600791911579
"E06000005",2008,"male",0.0039170723005778,0.00572413064491948,0.0117994029637204,0.022391934471129
"E06000005",2009,"female",0.00462375702600835,0.00582921746880135,0.00796192011599794,0.0160604313963773
"E06000005",2009,"male",0.00362433986807235,0.00534782008608268,0.00869195607241764,0.0336762411714137
"E06000005",2010,"female",0.00462533133728441,0.00596922696921394,0.0094338547554786,0.0275668974435025
"E06000005",2010,"male",0.00479790952821636,0.00455709198953347,0.00722584119954793,0.0243709610810967
"E06000005",2011,"female",0.00367193964891745,0.00446964889940509,0.00767567274642543,0.0271736300381255
"E06000005",2011,"male",0.00419161673540016,0.0056391725155954,0.0115071592982807,0.0181720597041864
"E06000005",2012,"female",0.00437305192844488,0.00628276823656167,0.00913133610914614,0.0319217821639419
"E06000005",2012,"male",0.00473754138957135,0.00577112043783805,0.00610125027370963,0.0194710647589461
"E06000005",2013,"female",0.00503337770538958,0.00664718129608889,0.00991911889829324,0.0164506498254755
"E06000005",2013,"male",0.00451509111828801,0.0056886188697613,0.0063002277704603,0.022781781418735
"E06000006",2002,"female",0.00430500151274139,0.00498910207544503,0.00640540644597489,0.0193791189711856
"E06000006",2002,"male",0.00356207683520865,0.00437396500523306,0.00732435160804295,0.0256435884461838
"E06000006",2003,"female",0.00467235681025829,0.00613855749774625,0.00761593721363388,0.0224037131185448
"E06000006",2003,"male",0.0040974970304238,0.00518622520143812,0.00691054996317657,0.0263949210318853
"E06000006",2004,"female",0.00446149190705857,0.00549304157780875,0.00667507098943079,0.0295131022258474
"E06000006",2004,"male",0.0034096069707909,0.00498545725453095,0.00893509076872285,0.0304433180421399
"E06000006",2005,"female",0.00381529984499089,0.00408809299246333,0.0066012166715434,0.0243487770249262
"E06000006",2005,"male",0.00348447849011173,0.00357324060827521,0.00658880566912345,0.0341090327615332
"E06000006",2006,"female",0.00322806711672134,0.00450404812379848,0.00715927589845312,0.0321160713128522
"E06000006",2006,"male",0.00378738175293916,0.00383693018181981,0.00705586328814184,0.0182026328124229
"E06000006",2007,"female",0.00359374472375555,0.00444033353439748,0.00776628406034086,0.0312765519455945
"E06000006",2007,"male",0.00401590402433897,0.00355989512248188,0.0075821994209887,0.0246030999014364
"E06000006",2008,"female",0.00447565322455864,0.00659206351906933,0.00873104203600614,0.0405176840240808
"E06000006",2008,"male",0.00402872260254541,0.0040913837276182,0.00596103501814067,0.0216046164351274
"E06000006",2009,"female",0.00380742445572044,0.00467256220539876,0.00641337978387933,0.0210926943218371
"E06000006",2009,"male",0.00498542529866786,0.00659454107919761,0.00680232558735639,0.0169533197822017
"E06000006",2010,"female",0.00421227586579804,0.00601571957348794,0.00784294700905852,0.0251902711974304
"E06000006",2010,"male",0.00399675193044121,0.00402387769909447,0.00717175691180092,0.015535498568764
"E06000006",2011,"female",0.00467802541846086,0.00508949083629928,0.00648369997838394,0.023475882335731
"E06000006",2011,"male",0.0043207191301616,0.00568559948094154,0.00877491615672943,0.0413715072800977
"E06000006",2012,"female",0.00450523729265944,0.00358968410777102,0.00560410648796255,0.0150344693116233
"E06000006",2012,"male",0.00430475910642749,0.00439174911170979,0.00750320239390241,0.0304191652141932
"E06000006",2013,"female",0.00506984573789833,0.00579282924941326,0.00681580722840482,0.0269780662818486
"E06000006",2013,"male",0.00356593988075668,0.0044525542678455,0.00681061270391392,0.0221118740323564
"E06000007",2002,"female",0.00400605140524444,0.00343437087983531,0.00615036547649376,0.0193213675376577
"E06000007",2002,"male",0.00325104152798491,0.0036618980277622,0.00557629158547753,0.0199863429038711
"E06000007",2003,"female",0.00436725616227351,0.00411429744562659,0.00587906372671372,0.0124459840797585
"E06000007",2003,"male",0.00292359426295364,0.00339026690904303,0.0048069702739146,0.018427677941728
"E06000007",2004,"female",0.00372819215966376,0.00384816741922297,0.0065933229421442,0.0152530163058173
"E06000007",2004,"male",0.0026867196742164,0.00270979298290196,0.0046909846014512,0.0173611054945427
"E06000007",2005,"female",0.0040124377666604,0.00534413777445857,0.00643153111951413,0.024301761011447
"E06000007",2005,"male",0.00424042122857188,0.00390633567597028,0.00536722123129582,0.024552962653578
"E06000007",2006,"female",0.00411559631355675,0.00513142377366925,0.00721996813121086,0.0293792154125554
"E06000007",2006,"male",0.00375253071545095,0.00442258296129538,0.00643918142226682,0.0225985814228117
"E06000007",2007,"female",0.00311126598123486,0.00348176075402904,0.00486841757886454,0.0211344600854085
"E06000007",2007,"male",0.00279756037412967,0.00326465322601036,0.00595377544806911,0.0150816636320811
"E06000007",2008,"female",0.00352104248428532,0.00484226884545721,0.00588273898769475,0.0186310285412005
"E06000007",2008,"male",0.00431884968791815,0.00419505943363,0.00561149171457977,0.0148958251990388
"E06000007",2009,"female",0.00367403590555707,0.0045183890590795,0.00620724024623085,0.0149622678890021
"E06000007",2009,"male",0.00420275893461589,0.00400086244784986,0.00573552396797526,0.0182163660459804
"E06000007",2010,"female",0.00469642842893493,0.00567367951681342,0.00589947486730355,0.0178414614600472
"E06000007",2010,"male",0.00351114207039273,0.00395786938183477,0.00641519848689466,0.0180030556934732
"E06000007",2011,"female",0.00400924413402385,0.00460530809628946,0.00760210914891791,0.0260713067685982
"E06000007",2011,"male",0.00345775483181354,0.00359259200641688,0.00507042106444431,0.0165993796435639
"E06000007",2012,"female",0.00395910804951787,0.0046313592428029,0.00544465684411917,0.0174925559148092
"E06000007",2012,"male",0.00316579036142882,0.00348420652486034,0.00486923270319921,0.0219461104053921
"E06000007",2013,"female",0.00493290126384817,0.0049766326911311,0.00667390191929333,0.0208516393850529
"E06000007",2013,"male",0.00354660851516305,0.0048920194437654,0.00583645208738366,0.0273635142330152
"E06000008",2002,"female",0.00342223624639365,0.00426540755687796,0.00700884413301286,0.0159268462440985
"E06000008",2002,"male",0.00473411914354796,0.00602341527264431,0.00902155640088982,0.029042634457299
"E06000008",2003,"female",0.00397569715544221,0.00552431533959378,0.00595611616487979,0.0226241892328813
"E06000008",2003,"male",0.00346438205496,0.00356142798075519,0.00582096187610674,0.0212876554379041
"E06000008",2004,"female",0.00402902830749074,0.00412668744214787,0.00659182076722368,0.0228063769679039
"E06000008",2004,"male",0.00377534375107823,0.00391776216690488,0.00704470338761559,0.0323636891663022
"E06000008",2005,"female",0.00372575791361301,0.00521364096116185,0.00859188544909227,0.0289258359464447
"E06000008",2005,"male",0.00321953579533242,0.00442213096026349,0.00718536693099146,0.025755313735926
"E06000008",2006,"female",0.00299037516586922,0.00405833022507052,0.00792420064950089,0.0295668906367342
"E06000008",2006,"male",0.00342599109325503,0.00361863238476477,0.00671141188996622,0.024680466743086
"E06000008",2007,"female",0.00462153420262187,0.00618305116771347,0.00654509723059743,0.0260700211942011
"E06000008",2007,"male",0.00331221983970409,0.0044405277373964,0.00775841737686478,0.0225750832334737
"E06000008",2008,"female",0.00421154002849621,0.0052109356140235,0.00910763191922571,0.0219233604506085
"E06000008",2008,"male",0.00292465023849181,0.00416898693291822,0.00550899200907088,0.0154527733377672
"E06000008",2009,"female",0.0038128174824,0.00473370445136618,0.00804717890416993,0.0168562412507823
"E06000008",2009,"male",0.00305141585097639,0.0042843193194156,0.00685863375369775,0.0199187390625034
"E06000008",2010,"female",0.00420080166047704,0.00443305210524167,0.00732637571277827,0.0241092865412955
"E06000008",2010,"male",0.00393844111499544,0.00463283409892644,0.00718002162030395,0.0201807469126408
"E06000008",2011,"female",0.0040055621792649,0.00443842992378453,0.00781510213736802,0.0264726333199265
"E06000008",2011,"male",0.00370432287207995,0.00430609859939109,0.00554515718435885,0.0182444113407372
"E06000008",2012,"female",0.00458234370388502,0.00675447039485753,0.00614539482766577,0.020258263481857
"E06000008",2012,"male",0.00426384028860127,0.00514283207195758,0.00742515481264972,0.018281325822265
"E06000008",2013,"female",0.00450036353164988,0.00650074783294514,0.0106631214351058,0.0347855070057768
"E06000008",2013,"male",0.00385807048512339,0.0046460229673716,0.00687582103437667,0.0282083380555371
"E06000009",2002,"female",0.00366716231134036,0.00430124726614411,0.00543849274899534,0.0226836927909166
"E06000009",2002,"male",0.00325808339572077,0.00322362669380598,0.00424403398417921,0.0154002443295984
"E06000009",2003,"female",0.00377067485992349,0.00480061172331109,0.00670936897374555,0.0122014644305766
"E06000009",2003,"male",0.00328129557232796,0.00308298863772632,0.00509621529224737,0.0155883730054346
"E06000009",2004,"female",0.00369611536213935,0.00422701034349836,0.00655270886317602,0.0167798494656423
"E06000009",2004,"male",0.00283005266885976,0.00305896920603148,0.00586336601057561,0.0200990200480273
"E06000009",2005,"female",0.00441519498877114,0.004390809021283,0.00636088283776914,0.0234434278333918
"E06000009",2005,"male",0.00339411388826338,0.00356321209091957,0.00550842528581625,0.0208000523803741
"E06000009",2006,"female",0.0033141531335265,0.00400668003623457,0.00640042283312977,0.0190053015906621
"E06000009",2006,"male",0.00397195586628123,0.00389400568608121,0.00588828020438695,0.0233114549387966
"E06000009",2007,"female",0.00405665256490242,0.00345209603239472,0.00592086886748621,0.0208026590791068
"E06000009",2007,"male",0.00357749086906683,0.00397349365676444,0.0060832311799907,0.0219421572555068
"E06000009",2008,"female",0.00388265699302481,0.00523553585769297,0.007530064683724,0.0215226014498043
"E06000009",2008,"male",0.00469070477602532,0.00497480870320531,0.00731507090652018,0.0337048243204893
"E06000009",2009,"female",0.00406053292000022,0.00508913590282085,0.00593143474999857,0.0283706699367547
"E06000009",2009,"male",0.00475300559862608,0.0057925001404703,0.00725937841221098,0.0226754019674572
"E06000009",2010,"female",0.004869327840122,0.00615395159268139,0.00467425001578613,0.0160522210034875
"E06000009",2010,"male",0.0035700358619361,0.00399935172333664,0.00535311953479901,0.0255862767226918
"E06000009",2011,"female",0.00416847440182548,0.0049780977122168,0.00660376405633225,0.0207945473254052
"E06000009",2011,"male",0.00319912441407354,0.00362186515826887,0.00799671170391804,0.0195178407131506
"E06000009",2012,"female",0.00321070168118423,0.00348240772082352,0.00565167931862543,0.0148764459736045
"E06000009",2012,"male",0.00350615753184408,0.00447510820825737,0.00718981377831194,0.0159309202414476
"E06000009",2013,"female",0.00337670617614619,0.00391755919900715,0.00561654985501444,0.0182948091268467
"E06000009",2013,"male",0.00327325283069526,0.00434769656309912,0.00693912346156184,0.0163677708091918
"E06000010",2002,"female",0.00266560665150841,0.00320415961160452,0.00564920543768959,0.0209058970178073
"E06000010",2002,"male",0.00266358225781981,0.0029262689209982,0.00463135224103601,0.020497621203246
"E06000010",2003,"female",0.00358017021519986,0.00556872917743352,0.00472674000118774,0.0151158318599001
"E06000010",2003,"male",0.00298701577728138,0.00389172610110131,0.00693484901045377,0.0290288442512288
"E06000010",2004,"female",0.00317893304540736,0.0030082772605127,0.00486645501799751,0.0168041176679751
"E06000010",2004,"male",0.00296775728673053,0.00295717591572286,0.00600801618692205,0.0234457275252908
"E06000010",2005,"female",0.00324336579674716,0.00321625214464149,0.00567766402811669,0.0137148379346745
"E06000010",2005,"male",0.00274238306831089,0.00354723681168563,0.00581492282397778,0.0208442707500383
"E06000010",2006,"female",0.00353464071575291,0.00529951008748854,0.00500287938012765,0.0190024665316847
"E06000010",2006,"male",0.00439193055984391,0.00393336014681616,0.00489963525978495,0.0162714157391897
"E06000010",2007,"female",0.00304212142079889,0.00360688166783184,0.00560234650732518,0.0185182206767854
"E06000010",2007,"male",0.00275353390867379,0.00335266132965548,0.00652461072396459,0.0226852692256289
"E06000010",2008,"female",0.00310573920520467,0.00356424361021443,0.00588264739488235,0.0199708220360336
"E06000010",2008,"male",0.00320242689010782,0.00383885719546438,0.00692521133660592,0.0319746610250579
"E06000010",2009,"female",0.00379853104196206,0.00463533280000281,0.00767737294198436,0.0165130940458842
"E06000010",2009,"male",0.00190969950544349,0.00244114733007345,0.0046761136581291,0.0157940230317048
"E06000010",2010,"female",0.00370880859188219,0.00432878103356576,0.0075206939517809,0.0169501154444703
"E06000010",2010,"male",0.00331693658390738,0.00256137205434703,0.00474163500318779,0.0165369483428311
"E06000010",2011,"female",0.00311877627631819,0.00284149456118473,0.00549765643675414,0.00951210453776576
"E06000010",2011,"male",0.0037697159307115,0.00310985647208124,0.00514896264716978,0.0204166584936572
"E06000010",2012,"female",0.00431777160935087,0.00580279491277988,0.00602356528515031,0.0106757060207394
"E06000010",2012,"male",0.00291451147276369,0.00245396155695787,0.00421258286908376,0.0185117699453642
"E06000010",2013,"female",0.00339945759592399,0.00392596985014045,0.00482803015883861,0.0136311635138971
"E06000010",2013,"male",0.00337906300903134,0.00392528882942146,0.00587408555690828,0.0185931192637723
"E06000011",2002,"female",0.00357426262386707,0.00415735574490436,0.00567780098857336,0.0249645617443958
"E06000011",2002,"male",0.00283904340348378,0.00335624727016359,0.00465720166026757,0.0210035483328491
"E06000011",2003,"female",0.00339004399033163,0.00370856980893122,0.00580077086221214,0.019688473391673
"E06000011",2003,"male",0.00286493605014099,0.0038594179722775,0.00492604300631418,0.0228431012405078
"E06000011",2004,"female",0.00339804656517761,0.00308040915952484,0.00423539752490615,0.0150540137518203
"E06000011",2004,"male",0.00236518359870057,0.00313179317409679,0.00452164993800195,0.0127643364989542
"E06000011",2005,"female",0.00422822621344673,0.00463452845566983,0.00606060591886168,0.0193709075240517
"E06000011",2005,"male",0.00348903122460486,0.0032662181846195,0.00501430120951307,0.0190407922563916
"E06000011",2006,"female",0.00441777187347945,0.00560125718862999,0.00485567074478769,0.0159567451420566
"E06000011",2006,"male",0.00265156146493293,0.00333858831952585,0.00429756576696992,0.0194723613405813
"E06000011",2007,"female",0.00358288551865682,0.00386974392565474,0.00458592833689089,0.0196289107757969
"E06000011",2007,"male",0.00425176214007822,0.0025767247949516,0.0052001835309505,0.0138512217620689
"E06000011",2008,"female",0.0032633099369953,0.00422056005375436,0.00508509575492735,0.0177142880400599
"E06000011",2008,"male",0.00436812256862468,0.00308737270788366,0.00489644034432184,0.0137408467843294
"E06000011",2009,"female",0.00460424451638357,0.00504687431655992,0.00526334466284494,0.0146300826455607
"E06000011",2009,"male",0.00267882925059256,0.00305892023557515,0.00521413486870115,0.019214114429777
"E06000011",2010,"female",0.00368805948856654,0.00320913123573157,0.00404304847621591,0.0162949719060303
"E06000011",2010,"male",0.00266609341452571,0.00352181442583505,0.00512608091557523,0.0168466773397674
"E06000011",2011,"female",0.00369471024769938,0.00343283286532304,0.00558013710739677,0.0158793391753404
"E06000011",2011,"male",0.00428155103517145,0.0032894075920203,0.00430784705676989,0.0192973697471457
"E06000011",2012,"female",0.00433888757426044,0.00381101821064512,0.00385681432665932,0.0144616140827913
"E06000011",2012,"male",0.00275151949541385,0.00269675430165373,0.00509733419686566,0.0177517193228588
"E06000011",2013,"female",0.00361823624911123,0.00358825674553651,0.00542762431218694,0.0195961029348418
"E06000011",2013,"male",0.00421692976977496,0.00426826377604968,0.00519892489309249,0.0165798308657262
"E06000012",2002,"female",0.00495609062770648,0.00627116403000013,0.00479043147696329,0.0157265040703739
"E06000012",2002,"male",0.00358772864652936,0.00348939832795735,0.0055603602017455,0.02567429467607
"E06000012",2003,"female",0.00469705411030944,0.00647437193675732,0.00670881866053197,0.0180498079151285
"E06000012",2003,"male",0.00505990380737419,0.00446390877598227,0.00637303961567669,0.0196948852125395
"E06000012",2004,"female",0.00416963122838588,0.00435205185596549,0.00791560893291052,0.0174784071971841
"E06000012",2004,"male",0.00263535859899095,0.00304733711828592,0.0055688323795817,0.0246688729515088
"E06000012",2005,"female",0.0039844166173107,0.00356535929840748,0.00649032203265856,0.0151222097551751
"E06000012",2005,"male",0.00295950909165597,0.002805963177688,0.00467753830190364,0.0186836472758957
"E06000012",2006,"female",0.00476343169451735,0.00657833858686039,0.00757075492210862,0.0256442636239741
"E06000012",2006,"male",0.00353826383401838,0.0042788321493041,0.0047935109172247,0.0155387512598845
"E06000012",2007,"female",0.00398550417303056,0.00541490143842136,0.00577338358055418,0.017515924563129
"E06000012",2007,"male",0.00428891029469708,0.00505480206108856,0.00530277340569674,0.0145776566501324
"E06000012",2008,"female",0.00454090965296792,0.00551490616733275,0.00626702676849213,0.0252975896618647
"E06000012",2008,"male",0.00380751939256759,0.00374596040525884,0.00638314711110233,0.0293071368524454
"E06000012",2009,"female",0.00409065277660796,0.00458217271646515,0.00613116666198059,0.0192350103881733
"E06000012",2009,"male",0.00371840495521603,0.00472079892986355,0.00604241261211292,0.0164624969308812
"E06000012",2010,"female",0.00442892179995041,0.0058839930013708,0.0066245800333791,0.0236552335654603
"E06000012",2010,"male",0.0036288222299038,0.00385873696144493,0.00552554321066584,0.0183990194850738
"E06000012",2011,"female",0.00408984132210182,0.00479303527242418,0.00755697317978955,0.0279269085289663
"E06000012",2011,"male",0.0038127758108938,0.00418258924204573,0.00520190264734444,0.0130491812248778
"E06000012",2012,"female",0.00403070261048632,0.00525726456088881,0.00790276422006337,0.022913637024031
"E06000012",2012,"male",0.00362048850995638,0.00419415872813902,0.00616047634460852,0.0204008330896229
"E06000012",2013,"female",0.00455791142299836,0.00521393430103238,0.00681660118799236,0.0201271932081504
"E06000012",2013,"male",0.00441088440363157,0.00442278619214873,0.00603323323223877,0.0125998141670517
"E06000013",2002,"female",0.00386745726710587,0.00456918204055511,0.00634300828161811,0.0206671912870127
"E06000013",2002,"male",0.00404894727617666,0.00371323625901831,0.00689333735482425,0.0291891264444002
"E06000013",2003,"female",0.0047092723807014,0.00488221039506253,0.00755165176553843,0.0239061361362674
